LORENZO 洛伦佐,8,放低期待觉得挺好看的呀，动作戏是相当精彩了，那炫目的刮来刮去转来转去的镜头感觉塞满了钱。但一想近几年这种电影已经很多了，漫威好多部都可以媲美，也就感觉其实并没有特别出彩。,1
SpancerHu,6,远低于预期！说实话本片在罗伯特·罗德里格兹的执导生涯里也就[非常小特务]的水平。而对于詹姆斯·卡梅隆而言....额，不好意思，没法儿比啊！卡神不是从不失手的男人吗？[阿丽塔]大概也就比[食人鱼2]有趣一点吧。这可是[铳梦]！与其称赞影片展现了漫画的宏大世界观还不如说只是为了续集挖坑的吊胃口。它承载的信息量太少，2小时的时长没有太多实质剧情和高潮！我原以为格鲁依什卡只是盘凉菜，结果居然是这桌最硬的菜了。成长？进阶？觉醒？没有梯度和层次，有的只是显眼的一眼看穿的剧情走向：她一定会穿上她的狂战士义体，她一定会夺回大马士革刀。连阿丽塔本人都没有鲜活起来，其他人物更是薄成纸片。感情线是最糟糕的，剧情在说与不说之间做的取舍十分欠妥，雨果竟变成个没来由一根筋死两回的渣男。PG-13，叛逆攻壳，喜欢的只是她为爱奋不顾身的傻样,1
豆瓣唯一大姐,8,阿丽塔:我的废柴男友。,7
战、酒吧和地下三场打戏单独剪辑起来就是罗氏的暴力美学，外加安迪·瑟金斯级别的动作捕捉演出，对于ALITA从面部表情到四肢动作的把握都堪称人体与科技的完美结合，一双在预告片中略显不和谐的大眼睛更是把整个塞博格的身份和人类情感的结合展现到位。当然，最后剧情的崩溃实在是有些不可避免又异常可惜，外加男主这个角色可以全部砍掉的演出都是明显的不足。这是罗德里格兹自《罪恶之城》后最好的作品，希望续作不要像等了九年的《罪恶之城2》一样毁就好。,5
基督山伯爵,8,机动球大战的确火爆，表达的还是自我认同，个人成长和PTSD的话题。好莱坞是彻底绕不开这几个话题了，也许就因为这样，让你感觉到剧情有些乏味…,1
大米饭真香,8,整体制作真的很不错，朋友说这个导演很会拍这类型的片，最后一个镜头阿丽塔举刀对着撒冷的时候真的帅呆了，周身镀了一层白色光晕，真的跟天使一样漂亮。不过这片子的爱情线真的很糟糕，男主的表情一直让我觉得不舒服，人设也一般般,3
陈裸,6,卡梅隆式未来世界观构造+罗德里格兹B级片+日式动漫，最后还是拍成了女孩成长记，不是不好，就没有太大惊喜。前半部分欣赏男主与阿丽塔的puppy love撒狗娘（甜又香），后半部分欣赏各种赛博格形态。如果说从工业化角度我们弱在哪里，一是阿丽塔这样的动漫人物制作，必须从动作到微表情都具备说服力，而且栩栩如生；二是其余人物的想象构造，参加比赛的那些猎手们，造型都十分炫酷抓人。从剧本角度倒是好莱坞俗套了。PS. 詹妮弗康纳利出场已经迷死人了，真是风情万种的大美人，,0
Lonely,8,8.0/10 分。初看，蓝光。没看过漫画。。。剧情一般，打斗合格，特效不错。。。整体比较疲乏，要看最好还是去IMAX看特效。。。剧情居然没有结束，不知道以后还会不会有续集。。。补充，8分给7分特效。。。,0
紀念日,10,一如預期的高水準電影，盡管故事不乏套路的安排，影迷仍可以在其他方面得到滿足!,9
风华无声寂,10,视觉效果可以说是精彩绝伦，故事方面有留有伏笔暗示众多，让人想去了解一下漫画里面的内容。唯一想吐槽的只有男主。,10
伊瓦,6,三星半。跟着crew members在westwood的regency village看了内部点映。特效做得确实好，大屏幕上看alita这个赛博女孩，真的很美了。战斗风格比预期中的更暴力，导演不愧是拍过罪恶之城的小昆汀。但生而要战斗的人设，真的不是我的菜。不喜欢爱情线。好奇原著党看完会怎么说。,7
山绘秋岚,8,#第4张免费票 诺顿是彩蛋吗！！！ 这种韩剧式结尾真的是…嗯…期待第二部_(:з」∠)_,1
Veto,2,王者挂机重启误入新手村疯狂虐菜 全片不知所云 抓不住任何重点 开头以为是银翼杀手赛博朋克废土风对个体认知探索 随后密不透风的剧情推进让你喘不过气 看到一半又以为是饥饿游戏反乌托邦 最后居然是变成三俗爱情故事悲歌 幸好提前看过网友靠预告片剪出来的正片剧情 加上咖啡作用没睡着 就这还想拍续集 预计比神奇动物2还要扑街 再见了狐狸时代最后一部主控片 安心管管searchlight和阿凡达续集吧 其他别管了,8
巫山一段云,4,在人物都偏人类化的化妆设置中，唯独阿丽塔的脸部有浓重的CG动画感，虽然精细程度异常完美，但那一双超脱常人的大眼睛，也时刻在提示我们，她的特殊身份。虽然这一点，在人物融入上制造了很大的麻烦，但也倒是确认了她的独特身份。场面特技是无需多说的，异常精彩的调度水平让人视觉满足感十足，唯一有点遗憾的是，在影片设置中，城市的上下纵深是很大的，但在打斗上大多是水平走向的延伸，在冲出竞技场时，也只是在管道上走了一个过场，但在全景镜头中，整个城市是高楼林立的，但在地面目力所及之处都是低矮的贫民窟风格，这一不统一，验证了创作者无意在纵向运动上做文章，实在是有点遗憾。而真正拖累这部片的是文本上的套路化，卡神的在场并未帮助理清这一俗套故事的枝节，应用到影像中看起来就是满满的违和，在冗长时间的加持下，让人乏味之极。,0
Tom,6,视效非常棒，机甲和城市都做得细节感十足，十分完整地呈现出了一个充满废土、蒸汽朋克、赛博朋克气息的世界，但剧情硬伤不少，人物塑造也偏单薄。,1
多读书,10,非常暴力，旁边的小孩看哭了，后来她妈妈终于把孩子带走了。心理怨恨不分级。个人觉得还挺爽的。美好的情感在极致的情境下令人动容,2
八卦電磁炉,8,为什么能拍成这么个小家子气的故事 有原作半分形但无半分神 也就打架爽爽 爱情就是最甜美的苟矢，糊你一脸,2
逸宸,6,作为未曾看过漫画的影迷来说，奔着卡梅隆的金字招牌去的，结果真的是比较失望。众人称赞的视觉效果不必多说，无论是阿丽塔大到夸张的眼睛还是整个撒冷世界的展现，都是上上之上的水准，但或许仍旧少了阿凡达时期的惊艳。漫画改编电影与其漫画本身的理念有所出入、风格上更迎合大众口味等通病都存在，而剧情的平庸和费解更让人感到可惜，人物都偏单薄，其实类似影片也会有相同问题。作为近几年好莱坞热衷的一大电影类型，漫画改编系列的电影在剧本上还有许多功夫要做。,1
夜观风,8,预算：1亿7000万 首周末票房：2852万 北美票房：8571万 全球票房：4亿485万 上映日期：19.02.14 上映周数：12周 分级：PG-13 最高院线数：3802 北美最高排名：1 发行方：Fox,0
重命名第一天,10,啊啊啊啊啊我以为我都忘了的情节我竟然都记得！！！！！！！这简直就太棒了双重的快乐！！！！！然而我今天忘带眼睛布了全程眼镜都很脏！！！！！但有什么关系呢呢呢！！！！,2
荆棘,10,虽然不太理解背景知识，但干净利落层出不穷的动作场景和确实太炫目的特效真的处处有掌声，人物塑造也够用心。罗胖B级片的功夫一点没退化，酒馆的出现让人无比怀念杀死个黎明和刑房。P.S.Alita配音真的太…sexy了。,6
yBaBSSzFOs,6,阿丽塔由始至终都非常牛逼地能打还不断开新挂，所以说到底这是一个高级玩家“降维打击”的故事，谈何“觉醒”呢？全片无惊喜，除了宇宙最帅出场1秒的爱德华诺顿。,7
零点,6,《阿丽塔：战斗天使（上）》 已入选“年度最不想看的BG”,23
曦月静思,8,看似弱不禁风，却拥有无可匹敌的神力，再加上一颗无所畏惧的勇敢的心，最重要的是，肩负着属于她自己的战斗使命，还被整个钢铁城的人所万般景仰，这便是阿丽塔！ 早就耳闻詹姆斯.卡梅伦的这部影片，今日在忙完工作计划之后，也算是偷得浮生半日闲，终于得偿所看，我只能说不负所望。 剧中最让我受触动的有两个场景，一个是阿丽塔单挑众多赏金猎人，只为号召他们一起去抵御格鲁依什卡的打压，她为了这个城市的人不再受伤害，独自与格鲁依依什卡作战，哪怕已经粉身碎骨，也没有屈服，最终打败了邪恶势力。 另一个是阿丽塔虽然是人与机甲合成，但却拥有纯洁高尚的灵魂，为了帮助爱人雨果达成到撒冷的心愿，情愿付出一切，她的无私和单纯，是最让我感动的。 有些人，生来就是改变世界的，有些人，像阿丽塔那样，生来就是梦想战斗天使，那么你我呢？,1
九命猫@victor-eyes,6,最东方甚至最中国的勤劳勇敢女主角：开始是懵懂少女样样要男友教，能力大起来要做叛逆玉娇龙，真入了江湖就成日为两人将来打算，赚钱养家，为了不成器男友拼了老命，连心都能掏出来（港片了），最终知其不可为而为之，对抗难以改变的现实命运。还是小罗懂“中国功夫”。,0
[已注销],6,罗伯特.罗德里格兹未强化版黑暗《人形电脑天使心》，碍于商业考虑又变成了“妹子回春惨失跨物种恋人恶斗不死老鬼”的魔幻巨制。这样的故事，不应该再做到更黑暗更磨人吗，反而让人觉着中气不足。,3
bluesquall,10,2003年看的漫画，立刻成为我的漫画No.1，二刷去了 卢米埃影城(长楹天街)LD PLUS终极银幕厅，据称10FL，确实比UME华星的imax亮一些，但屏幕太小，坐4排合适，注意到了更多细节（也许是画幅小的原因）,1
老罗Lazzaro,6,阿丽塔的形象细节与逼真视效可见制作技术，动作戏酷炫过瘾。漫画庞大世界观没完全展开，也没看到对铳梦核心的深挖，穿插人机恋显得老套无趣，唯一惊喜点在最后某人摘镜而现，希望这部只是更好续集到来前的铺垫。,1
Eco,6,最近看的两部电影让我对美国电影很失望，一部是奥斯卡最佳影片给了《绿皮书》，编剧老套，遵循美国梦与美国的政治正确，奥斯卡已经没有看的必要了。看完阿丽塔，我觉得好莱坞对日本漫改基本上也没有必要再看了。一年能在电影院碰到一两部有惊喜的电影真是不容易，还是多下载些蓝光电影在自家影音室看得了。,0
Quester,8,放了很久，不知道怎么下笔来评价这部仍可列入经典的漫改动画。铳梦本来就是个光环IP，观影很需要基础，和“丁丁历险记”更不同的，还需要克服东方文化的兼容问题，卡神的加持和努力不容忽视。画面效果，光影融合都体现出了目前电影造梦科技的顶尖水平。把电影的装饰风格归为赛博朋克是简单粗暴的，在阿丽塔身体和其他很多地方，都流露出洛可可风格的装饰痕迹。这和动漫文化一样，没有传承的绝世独立是不存在的。年轻观众可能会说，看个真人动画片都这么累，但是有些动画片真的不是给小孩子看的。（其实你要深挖，alita和哪吒想表现的失体重生力挽狂澜并没有什么不同，就像王子复仇记换个壳就是狮子王一样）,0
贾小年,6,我可以为阿丽塔人设打call，故事方面还不太行。男主的设定不太讨喜，看电影过程中几次想是不是接着要哼may ur dreams bring u peace in the darkness了,0
sosovipp,8,动作戏不错。二次元式的大眼睛有点怪。像是有续集的样子。,0
夜鹰,8,《阿丽塔：战斗天使》卡梅隆果然厉害，这类赛博朋克题材在他强势的制作中超越了以往同类作品，甚至超过《攻壳机动队》，完全值得大屏幕去看，据说3D更过瘾。虽说都是破烂机器人，但是打斗场面加上咏春的影子比变形金刚抱在一起天上地下的翻滚好看多了。感情戏也不做作，为爱掏出“心脏”的桥段可以在电影史上留下一个经典的片段。酒馆儿里面慷慨激昂的演讲之后没有像类似英雄电影一群肌肉白痴一样的跟着主角跺脚捶胸响应，招来的耻笑特别真实，没把观众当傻子。女二号一出场就以为是黛米摩尔，不禁感叹五十多岁了还气质犹存，没想到是另外一位70年代的影星。期待续集，看阿丽塔怎么把“天宫”打落，Nova到底是怎样的大Boss。4/5，大屏幕，3D，去吧。（试想如果卡梅隆能接下《流浪地球》，会怎样………）,1
Chery,8,看IMAX 3D挺震撼的，剧情有点老套 (毕竟原本打算是08年就要出的不是吗) 但也没有太多槽点。不知烂🍅上打低分的都怎么想的。,3
锦灰,8,她依赖的只是对天赋机甲战术的记忆触发，而非内心的成长与觉醒。所以她只是在复活曾经的自己，而非带着强大力量重新成长。Alita终究只能是一部比较精彩的爆米花电影，三星半。期待这只是序曲，续集会走由身体本能驱动自我选择，内心能更有风格。不管怎样，这世界崩坏的过程中，我们都期待凭空而降的天使，即使她是异星异形,1
leithaedan,8,技术服务于剧情，所以惊人的都是细节。这个还是别拍后续了吧，动画的世界观放在电影里很容易垮呀。。。做出反物质引擎的文明打座破浮空城还要爬上去，还被个大飞轮打半死，简直抓狂。最后向天一指挺好，别再上去了真的,1
一朵小泡沫,6,你们知道阿丽塔脸上两道红杠是啥吗？哈哈，那是狗血！另外，百思不得解，改造人为啥要谈恋爱？就很搞事。,2
Clarke,2,剧本太老了。很多地方想着王者荣耀在出戏。,1
桃李春风,8,打斗很干脆利落，看的很爽。女主真是日本漫画式loli面孔，但性格还蛮强势的，期待续集了。,2
香水瓶,6,太暴力了，电影让人看着很心痛。虽然是机械人格斗，但阿丽塔有一颗毫无保留的真心啊。格斗特效很赞，世界观设定确实很像《极乐空间》，詹尼弗康纳利出来的一瞬间还是觉得好美，保养得不错，最后发现反派居然是爱德华诺顿，我有点儿接受不了。不知道该不该期待续集。,0
韬,8,打斗场面真的很精彩，而且超暴力，IMAX全画幅特效也够爽，还蛮期待第二部的，不过不会要等十年吧。,2
Echo,2,"It’s all or nothing ... together... it’s not about where we go, but who we are with.",0
南悠一,8,抬高技术天花板哪怕一寸也耗光了主创的所有精力，让他们再也顾不上好好磨一磨剧本。,2
甜橙姑娘,10,刚刚在泰国看完 全程爽翻，剧情真的惊艳 3D效果无敌，很开心偶然机会一个人看了这么棒的一部电影，中间几次触到泪点。 在女主打斗中又刺激到绷紧神经 更感动女主对男主无防备到掏出心的爱情。感觉在中国上映也会爆 归于科幻片一类的话，我觉得比流浪星球好看,3
Mr. Infamous,8,钢铁城刚出现时，竟然觉得那街巷很有故乡九十年代的影子，于是像在做一个充满未来主义与赛博朋克的老梦。人在觉醒，觉醒出善的准则以及恶的手段，毕竟世界再怎么失衡都好，阶级划分的凶残法则还是没变，所以，对权贵不公的反抗才总有激情。更何况，现在是女英雄更有共鸣的银幕时代（说“一起逃”时太触动了）。技术很猛，步调很稳，这样路数即便挑明，也还是好看。Waltz、Ali、Connelly等熟人有味道之余，Lendeborg也越来越有看头了。还有Norton，嘴角一咧就不知道该如何急切盼望续集了。,2
路易绕,8,当我们还在为点燃木星沾沾自喜的时候，大洋彼岸已经开始用不明觉厉的CG和真人一起拍电影了。虽然不是卡神执导，但片子也充分继承了卡神电影一根筋走到底动不动就开挂的老毛病，还好强烈的风格化画面把节奏感混乱、成长故事单薄的不良观感冲淡许多。其实影片从卡姿兰大眼睛睁开后就开始全程炫技，不管什么老套剧情什么赛博朋克什么逻辑漏洞什么猎人规则，连转场都恨不得在大眼睛里完成，眼睛不够头发来凑，头发不够再加点水，真是技术宅的硬核浪漫啊，既奢侈又幼稚,0
朝闻道,8,阿丽塔为人们展示了当今电影工业发展到了何种地步：在IMAX厅的首映上，当阿丽塔第一次苏醒，面对那双精细如艺术品，单只由900万像素构成的清澈眼睛，所有人都发出了惊叹，仿佛回到第一次看阿凡达时的场景，更不用说机动球大战时极具力量感的金属冲撞，化传统飙车为竞速格斗，这是属于卡梅隆的暴力美学。人物塑造不是本片的重点，受限于电影时长很多内容也只能一笔带过，期待前传和续集能够把世界观和人物补全。对于卡神和《铳梦》的粉丝，还是推荐走进电影院，毕竟只是格斗和特效就已经值回票价。,2
查理不开朗,4,還送給原著粉的禮物⋯本原著粉心裡幹譙卡梅倫一萬遍！！！吹噓特效的，我只想說這是正常水平。還有為什麼殺掉小狗狗！,2
MJØLK,8,取材於日本漫畫「銃夢」。但論及主題，毋寧說是在展示「技術肌肉」。比起熱血的戰鬥，我更喜歡，這是一個女孩子拯救心愛男子的故事。,0
[已注销],8,《阿麗塔：戰鬥天使》之於2019如同《玩家一號》之於2018. Alita魅力十足，好喜歡這個人物，純真直率、堅韌烈性，她的故事還沒看夠，希望能有續集，那想看續集的方式就是身體力行去電影院買票看，增加票房，這樣才能讓製片廠有信心繼續投資。電影化把動漫人物形象照搬很少見，第一次看到劇照覺得眼睛大得違和，但看正片還是覺得蠻可愛的。特效太棒了，不光光是細緻，而且場景視野寬闊，動作戲很激烈，反派也夠兇狠。劇情稍微弱了一點，人物設置也比較簡單，但還是很被阿麗塔真摯的情感打動，尤其是結尾被那麼一個略顯俗套的情節感動。要二刷三刷！,0
MAN OF STEEL,8,阿丽塔的上映阻止了流浪地球的票房继续前进。是时候该点燃阿丽塔推走地球了。,4
花岛仙藏,8,Grewishka带劲,1
PARKER,8,我也不知道吃个xx我有什么好哭的。但是别人留续集尾巴我没意见，这个怕又要等十年吧。。。我觉得这个应该拍剧集动画，只拍比赛内容就好了。,2
Drunk Solomon,8,IMAX看得超爽，女主很好看。期待的赛博朋克没有很惊艳，希望续集的天空城拍出足够的科幻感。爽片嘛别的不计较了,3
五只眼,6,期待一盘麻婆豆腐，端上来一看似乎也是麻婆豆腐，可吃起来才发现是糖醋口。如果还没看漫画，别急着补，先看电影吧~,2
Woodson,4,就一个词:违和感 1.原作是日本漫画，美国改编日本漫画一直违和感强烈，造成剧情硬伤已经成为好莱坞惯例，之前死亡笔记也是这样，最经典的就是黑寡妇的攻壳机动队，实在毁原著。 2.画风不一致。美漫和日漫的画风差别巨大，阿丽塔保留了日漫特色的大眼睛，造成美术上强烈的违和感。 3.说一下大眼睛，虽然看得出花了很多钱，但是看着瘆得慌。 4.觉得本片大量对话，动作场面不足,8
降龙大师,10,阿丽塔聊闲天儿一样献出心脏那一幕让人泪目，能不被打动就不算宅男。医生闯进酒吧一句打坏了我可不免费修理！场面立刻瞬间暂停！影院里也就我和电影导演的思维同步哈哈哈大笑。女医生回答黑老大的话我也想到了，当她说出我是一位医生时，我同步默念：也是一位mother!第一幕医生给女孩儿起名阿丽塔，女助手的眼神就告诉我，那是医生女儿的名字，他女儿肯定不在了。看此片我心灵同步率很高。 打两星一星都是毋庸置疑的傻逼。生活中文明洼地却总想冒充高量级文明的电影专家其实大多是十三线土鳖。,3
鸿禧,10,神挡杀神佛挡杀佛的设定太爽了吧。恨到极致就大卸八块，爱到极致就把心掏出来，每个剧情转折都干净利索毫不含糊。赶紧滚去撸原著了。,9
叁又木,6,愚蠢人类之间的恋爱是女孩拉下拉链，男孩子以为要有眼福了，人机恋爱是，哇，掏出一颗心给你。太中二了，还是有点被触动。结尾戛然而止，导演大概放弃了叙事逻辑，想表达的大概是，别争着做人上人了，反正都是要下地狱的，哈哈哈。,2
殇潮|Enigma,6,总感觉女主的这个大眼睛搞得整张脸都跟全片其他人的风格好割裂…这个让人头大的剧情如果搭配下b级画风可能会更容易让人接受一些？瓦叔真是一堆石头蛋里的金子，下一部EN也要加入全家桶一起来抢钱了吗,0
布拉德痞特儿,8,视觉效果很棒，阿丽塔的人物设定也非常正能量，但剧情是一大硬伤，平庸没有亮点，没有深层次地挖掘主题，因为这种题材的主题必定是统治阶级的压迫和被统治阶级的反抗，可惜的是，导演并没有将其表达出来，恐怕只有几个R级镜头才是罗德里格兹最擅长的。,0
哔呣咣啵の哸啐,2,很扎实的剧本和制作，导演也保证了整片的爽快基调，可能会被说陈词滥调吧，也确实有一些情节俗气的很，但我觉得，如果人类注定无法从群体的历史中获得经验，每一次人生都是从零开始，那影院里的那些孩子们（他们够不够岁数合不合适看不是我说的算的），我更希望他们能被这样的电影所吸引，感受科幻的魅力，接受爱与正义的启蒙，留下精彩的回忆，就像终结者和阿凡达所做到的一样。而事实上，他们确实很安静。,1
阿吉娃娃,8,典型的系列电影第一章，希望不会烂尾。什么上下城，机器人大战，赏金猎人这些科幻设定发展到现在很成熟，也没有什么太惊艳可言，就是动不动就把改造人头扯下来的桥段，暴力美学很严重啊，特别是最后把女医生分尸的情节有点太重口。阿丽塔的大眼睛接受无能。,0
幸运+++,8,不考究别的，打斗还是非常爽的。剧情看的我有点迷失…（190408，字幕版二刷。电影院没字幕确实很多没看懂的地方。但感觉还是很多没说明白，幕后大boss戏很多啊，期待续集。）,1
平坦,8,披了科幻外衣的泰坦尼克号式的爱情故事，讨论了“跨物种之爱”的命题，以“我是谁，我要干嘛，我到哪去，”三大哲学命题推动故事，科幻原理及视觉奇观娓娓道来技艺精湛，换来的是酣畅淋漓的阅读快感和目不暇的叹为观止，而不是故事不够价值观来凑的自嗨。 有一点稀松平常的画面却异常打动我，便是阿丽塔终获最牛身时以“柔术，一指禅”等神技向“父亲”展示的那场戏，只用简单的肢体动作，就将她对父亲迁就的感恩，新身体的满意，及拥有神力等方面视觉体现了，而非是干瘪夸张的对白，是那么的直观，巧妙，令人信服，让人心生爱怜，与君共情。 大抵摸到了中外科幻片的一些区别：我们爱以人为本，将人神化，而好莱坞则爱以神为本，将神人化。,1
影探·探长,10,原著粉表示很激动，这波改编能打90分！世界顶级的特效很多地方完全看不出来是特效，完美还原了许多经典场景，呈现的故事还不到原著一半，更精彩的在后面！不足是浓缩太多，非原著党可能get不全。这姑娘真是要从少女成长为杀戮之王了，期待续集，期待终极的对自核梦！,4
Lunar C.,6,女主脸还是让人感觉图灵效应，看到最后才顺眼，前半部分注水太严重，几乎想离场了，后半部分大赛开始比较激情，但最激情是最后看到诺顿脸的时候，藏得太深了吧！总体三星半。,1
岚曦ღ,6,女主眼球大得吓人。看电影的时候很不适。剧情太老了。像是为了推进而推进。。。而且人物动机和情节都交待不全面。只能说一般般了。,1
Yukip,8,到底不算动画了....选标签的时候突然间有点懵~ 真的很有幸参加了红毯还拿到了编的签名~ 太棒太棒~ 至于画面打斗场面真的一帧帧糟心制作，让人赏心悦目~ 不过剧情上面比较平淡，看看第二部是不是会有更多的突破？,0
Doublebitch,8,很显然，卡神用时20年、耗资2亿美金、组建上千人团队、动用3万多台电脑，就只是为了向全世界安利自己热爱的漫画而已。,8576
掉线🌈,6,【B-】一个高级玩家误入新手村后狂虐菜鸡的故事。视觉效果，动作设计都非常赞，作为爆米花合格了。但剧本和导演都不行，原作漫画铳梦前几卷的出彩之处，是其借天上地下，格斗生存的设定，将阶级固化用血肉搏杀的形式具象化了，电影却强扭成寻找力量成长为最强王者的美式个人英雄主义。但阿丽塔就是个挂逼，她根本不需要成长，或者说她的成长应当建立在对自己身为狂战士责任的醒悟，和对人类社会制会度的逐步看清之上，一旦失去这些，它就变成了一个极其普通无趣的俗套故事-——正像罗德里格兹现在所完成的那样。某人的死在漫画里本是个极震撼的情节点，底层对上层的美好幻想被冰冷的权力毁灭，却被拍成琼瑶戏。阿丽塔不烂，但它本可以更好，比现在好很多的那种好。,2108
凌睿,8,一部很有教育意义的电影，它告诉我们：我们的确是父母从垃圾桶捡来的，不是充话费送的。 继约翰·威克后又一个“地表最强爱狗人士”，你敢杀她的狗，她就敢一刀把你劈成两半。太能打了，让你两条腿都能戳爆你的眼睛。 叶问可以打十个鬼子，阿丽塔可以打十个叶问。 “26世纪福斯”的片头很有趣，不知道福斯能不能活到26世纪。 电影探讨的主题仍然是人工智能自我意识觉醒，从开始不知道自己是谁，到拥有七情六欲，能睡觉、能流泪，再到发现自己并不低人一等，反而比人更好。不以物喜，不以己悲，勇敢接受自己，坦然面对生活。 同时也是一个破茧成蝶、凤凰涅槃的故事，历经千锤百炼，遭受切肤之痛，苦其心志，劳其筋骨，方能百炼成钢、浴火重生。 承受他人不能承受之痛苦，才能成为强者。 最后想问一下阿丽塔：2563年的时候《阿凡达2》上映了吗？,2637
王大根,6,在医生父亲的精心呵护中长大的残疾少女，当然会爱上第一个骑摩托车从家门口路过的不良少年，想和他攒够钱一起去大城市，为此每天都在与父亲的争吵中度过。男孩帮助她发掘出了在橄榄球方面的才能，两人约定从这里开启他们的纽约梦。没想到，决赛那天，男孩被混混盯上，少女只得冲出赛场去拯救恋人。最终，男孩死在了追梦路上，女孩肩负着两人的梦想，再次站到了绿茵场上……《阿丽塔：26世纪の残酷青春物语》，看完真的替《攻壳机动队》委屈，斯嘉丽约翰逊总比这位骄纵叛逆的青春期少女讨喜吧，这位在某几段情节里简直称得上是美国韩朵朵了……,933
桃桃林林,6,6-7分吧。视觉效果的部分实在是太棒了，即便阿丽塔那动漫感十足的大眼睛反复提醒你这是个特效角色，但是，恍惚间还是会误以为她就是真实的。技术上面的成就也是本片最大，可能也是唯一看点了。整部影片除了几场动作戏比较吸引人，大部分的剧情都挺无趣的，尤其那个老套的爱情故事（原漫画雨果那几章其实也挺没意思的）。情节上还是没有提供一个更惊喜、或者说更吸引人的故事，况且，这还只是个序章，甚至结尾的高潮都没有，感觉下一部才要正式进入主题，有点不过瘾呀。当然，为了结尾终于摘下眼镜那个男人，应该还是会期待下一部的，毕竟太久没见了啊！,458
pplz,8,从特效上说，是好莱坞电影工业的顶级水准……仅凭地下室和球赛两场打戏，便值回IMAX票价。电影剧情非常简单，幸好叙事紧凑连贯不拖沓，情感也还算饱满（卡梅隆爸爸的橘子确实香），7.5到8分吧。2月12日更新：流浪地球电影还没看过，但每天看评论已经足够精彩了。而因为流浪地球评论区的争论，导致了很多人在阿丽塔这里故意刷一星差评，让我感到流浪地球不仅是中国科幻的里程碑，更在无意中，让大家看到国内民族主义，集体主义与民粹主义带来的残酷两面性。正面是集体主义带来的普遍社会认同感，反面是压制理性带来的普遍妄想型人格，丧失了对真理的追求动力与评判能力，并催生出了暴力的网络乃至社会氛围。2月17日更新，流浪地球电影看过了因为价值观只能给3星，为了飘渺的千年大计，宣判35亿人死亡的设定让我无法接受。,2181
V.,6,确实要比同期的牵引城市要强一些，挺暴力但是又不血腥的一个电影。 如果从视觉效果和大场面来看，这的确是一部不错的电影。 如果从讲故事方面来看，这是一部根本就没有及格的电影。 再者拿卡梅隆来铺天盖地的宣传，是不是有点挂羊头卖狗肉了?监制和导演毕竟是有区别的，宣传把这个片子搞得跟真的是阿凡达2一样的。,430
二十二岛主,8,柏林院线。确实要看IMAX，结尾后全场有掌声。因为之前看过片段，所以对于特效的完成度已经有了心理预期，但是有几场戏还是令人瞠目结舌了，每年都会有这样一部电影刷新你对于特效技术的认知，去年是《头号玩家》，今年应该就是这部了。可惜除了一些罗德里格兹个人的小趣味之外，影片故事的推动和阿丽塔的人设都很一般，再次暴露了创作上的短板，不过来看这部的观众在主题层面应该也不会苛责太多，够燃就可以了。,580
王俊俊,10,求你们去看战斗天使。求10000次。我不想写普通的影评，没有意义。我无法用语言表达我看到的东西。它和我正在构思的作品或者干脆说对世界理解的很多象征，都可以联想起来。它的信息量其实不算超级多，某种程度属于娱乐商业片。但是足够让我联想到我自己的那些东西。所以我想写50万字的小说，其实她就是我正在写的小说的理想模样里的一块拼图，我想先写成小说然后画成漫画，我想花30年做这样的事。我想把你们缩小然后丢进我的脑子里看我在想什么，顺便说一下这也是我的一个已经写完小说点子。所以，快去看吧，至少看我可以稍微理解一下我，和我做朋友。,22
小牛,10,2.3新加坡点映～9分！ 一，这是一部由电影界的geek狂人卡梅隆以资深铳梦粉的身份送给全球原著粉，二次元宅和视效党的礼物，影片最大的看点～一是高度还原了铳梦宏大的世界格局，二是真·视效革命～特别是高速移动转换状态下呈现出的3D逼真感和稳定性～如今能将3D爽感以数倍的差距干翻2D画面的作品极少，记得一定要去硬件最好的imax厅看3D，感觉每一帧都在烧钱，画面精致震撼到无话可说！ 二，作为一部漫改，我认为罗德里格兹发挥稳定，得益于原著中阿丽塔本身是一位身怀火星古武绝技，又失去记忆沉睡几百年的懵懂少女的人物设定，这部起源电影只需专注于还原漫画+热血格斗即可，是迄今为止最优秀的赛博日漫改作品。还有我真搞不明白如今db是怎么了，充斥着各种阴阳怪气，节奏带的飞起的评论，强行扮演剧评大师的吃相丑陋不堪,5596
大奇特(Grinch),6,阿丽塔想要的是实实在在的爱，雨果想要的只是一个触不可及的梦。不得不佩服CGI和特效创造的主人公，和真人已经无差，“大眼睛”符合我对二次元转真人的想象。电影的质感也符合原著世界观的想象，还原度很高，但没有太惊艳。剧情上，它试图把太多内容塞入电影中，让它变得十分臃肿，节奏也有问题，情节上有点赶。不过至少要比OVA版《铳梦》完整。,18
同志亦凡人中文站,8,热血赛博格斗 + 凄美人机恋情 = 美瞳天使阿丽塔。最后的挥刀斩泪真酷~卡神把关质量保证，就是这少女心的剧本有点背离漫画版“铳梦”的精神啊...（anyway续集请走起）,308
饮歌,6,卡神坐镇，这部电影果然又是一次视觉和技术上的胜利，好几场燃爆的特技打斗场面看得人非常爽快。只可惜其他要素被无情放弃了，过快过糙的剧情、形同鸡肋的人物、粗枝大叶的感情…这些加起来，只怕是再怎么炫技也是无力回天。,32
